key_id,tournament_id,tournament_name,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,extra_time,penalty_shootout,score_penalties,home_team_score_penalties,away_team_score_penalties,result,home_team_win,away_team_win,draw,latitude,longitude,location,latitude_stadium,longitude_stadium
73,WC-1950,1950 FIFA World Cup,M-1950-20,Uruguay v Sweden,final round,not applicable,1,0,0,0,7/13/1950,15:00,S-023,Pacaembu Stadium,SÃÂÃÂ£o Paulo,Brazil,T-81,Uruguay,URY,T-72,Sweden,SWE,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,-10.3333333,-53.2,"-10.3333333,-53.2",-23.5485641,-46.66535189958442
74,WC-1950,1950 FIFA World Cup,M-1950-21,Sweden v Spain,final round,not applicable,1,0,0,0,7/16/1950,15:00,S-023,Pacaembu Stadium,SÃÂÃÂ£o Paulo,Brazil,T-72,Sweden,SWE,T-71,Spain,ESP,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,-10.3333333,-53.2,"-10.3333333,-53.2",-23.5485641,-46.66535189958442
75,WC-1950,1950 FIFA World Cup,M-1950-22,Uruguay v Brazil,final round,not applicable,1,0,0,0,7/16/1950,15:00,S-020,MaracanÃ£ Stadium,Rio de Janeiro,Brazil,T-81,Uruguay,URY,T-09,Brazil,BRA,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,-10.3333333,-53.2,"-10.3333333,-53.2",-22.91216195,-43.23117510590559
76,WC-1954,1954 FIFA World Cup,M-1954-01,Brazil v Mexico,group stage,Group 1,1,0,0,0,6/16/1954,18:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-09,Brazil,BRA,T-44,Mexico,MEX,5,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.1975,6.1365
77,WC-1954,1954 FIFA World Cup,M-1954-02,Yugoslavia v France,group stage,Group 1,1,0,0,0,6/16/1954,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-84,Yugoslavia,YUG,T-28,France,FRA,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.5332284,6.624316654568854
78,WC-1954,1954 FIFA World Cup,M-1954-03,Austria v Scotland,group stage,Group 3,1,0,0,0,6/16/1954,18:00,S-181,hardturm stadium,ZÃÂÃÂ¼rich,Switzerland,T-05,Austria,AUT,T-62,Scotland,SCO,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.3914,8.5164
79,WC-1954,1954 FIFA World Cup,M-1954-04,Uruguay v Czechoslovakia,group stage,Group 3,1,0,0,0,6/16/1954,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-81,Uruguay,URY,T-20,Czechoslovakia,CSK,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.9631042,7.464863780575693
80,WC-1954,1954 FIFA World Cup,M-1954-05,Switzerland v Italy,group stage,Group 4,1,0,0,0,6/17/1954,17:50,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.5332284,6.624316654568854
81,WC-1954,1954 FIFA World Cup,M-1954-06,Hungary v South Korea,group stage,Group 2,1,0,0,0,6/17/1954,18:00,S-181,hardturm stadium,ZÃÂÃÂ¼rich,Switzerland,T-34,Hungary,HUN,T-69,South Korea,KOR,9,9,0,9,-9,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.3914,8.5164
82,WC-1954,1954 FIFA World Cup,M-1954-07,West Germany v Turkey,group stage,Group 2,1,0,0,0,6/17/1954,18:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.9631042,7.464863780575693
83,WC-1954,1954 FIFA World Cup,M-1954-08,England v Belgium,group stage,Group 4,1,0,0,0,6/17/1954,18:10,S-176,St. Jakob Stadium,Basel,Switzerland,T-27,England,ENG,T-06,Belgium,BEL,8,4,4,0,0,1,0,0-0,0,0,draw,0,0,1,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
84,WC-1954,1954 FIFA World Cup,M-1954-09,Uruguay v Scotland,group stage,Group 3,1,0,0,0,6/19/1954,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-62,Scotland,SCO,7,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
85,WC-1954,1954 FIFA World Cup,M-1954-10,Brazil v Yugoslavia,group stage,Group 1,1,0,0,0,6/19/1954,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-09,Brazil,BRA,T-84,Yugoslavia,YUG,2,1,1,0,0,1,0,0-0,0,0,draw,0,0,1,46.7985624,8.2319736,"46.7985624,8.2319736",46.5332284,6.624316654568854
86,WC-1954,1954 FIFA World Cup,M-1954-11,Austria v Czechoslovakia,group stage,Group 3,1,0,0,0,6/19/1954,17:00,S-181,hardturm stadium,ZÃÂÃÂ¼rich,Switzerland,T-05,Austria,AUT,T-20,Czechoslovakia,CSK,5,5,0,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.3914,8.5164
87,WC-1954,1954 FIFA World Cup,M-1954-12,France v Mexico,group stage,Group 1,1,0,0,0,6/19/1954,17:10,S-178,Charmilles Stadium,Geneva,Switzerland,T-28,France,FRA,T-44,Mexico,MEX,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.1975,6.1365
88,WC-1954,1954 FIFA World Cup,M-1954-13,Hungary v West Germany,group stage,Group 2,1,0,0,0,6/20/1954,16:50,S-176,St. Jakob Stadium,Basel,Switzerland,T-34,Hungary,HUN,T-83,West Germany,DEU,11,8,3,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
89,WC-1954,1954 FIFA World Cup,M-1954-14,Turkey v South Korea,group stage,Group 2,1,0,0,0,6/20/1954,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-77,Turkey,TUR,T-69,South Korea,KOR,7,7,0,7,-7,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.1975,6.1365
90,WC-1954,1954 FIFA World Cup,M-1954-15,Italy v Belgium,group stage,Group 4,1,0,0,0,6/20/1954,17:00,S-180,Cornaredo Stadium,Lugano,Switzerland,T-39,Italy,ITA,T-06,Belgium,BEL,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.02389325,8.961489456642928
91,WC-1954,1954 FIFA World Cup,M-1954-16,England v Switzerland,group stage,Group 4,1,0,0,0,6/20/1954,17:10,S-177,Wankdorf Stadium,Bern,Switzerland,T-27,England,ENG,T-73,Switzerland,CHE,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.9631042,7.464863780575693
92,WC-1954,1954 FIFA World Cup,M-1954-17,West Germany v Turkey,group stage,Group 2,1,0,0,0,6/23/1954,18:00,S-181,hardturm stadium,ZÃÂÃÂ¼rich,Switzerland,T-83,West Germany,DEU,T-77,Turkey,TUR,9,7,2,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.3914,8.5164
93,WC-1954,1954 FIFA World Cup,M-1954-18,Switzerland v Italy,group stage,Group 4,1,0,0,0,6/23/1954,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-73,Switzerland,CHE,T-39,Italy,ITA,5,4,1,3,-3,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
94,WC-1954,1954 FIFA World Cup,M-1954-19,Austria v Switzerland,quarter-finals,not applicable,0,1,0,0,6/26/1954,17:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-05,Austria,AUT,T-73,Switzerland,CHE,12,7,5,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.5332284,6.624316654568854
95,WC-1954,1954 FIFA World Cup,M-1954-20,Uruguay v England,quarter-finals,not applicable,0,1,0,0,6/26/1954,17:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-81,Uruguay,URY,T-27,England,ENG,6,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
96,WC-1954,1954 FIFA World Cup,M-1954-21,Hungary v Brazil,quarter-finals,not applicable,0,1,0,0,6/27/1954,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-34,Hungary,HUN,T-09,Brazil,BRA,6,4,2,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.9631042,7.464863780575693
97,WC-1954,1954 FIFA World Cup,M-1954-22,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,6/27/1954,17:00,S-178,Charmilles Stadium,Geneva,Switzerland,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.1975,6.1365
98,WC-1954,1954 FIFA World Cup,M-1954-23,Hungary v Uruguay,semi-finals,not applicable,0,1,0,0,6/30/1954,18:00,S-179,Stade Olympique de la Pontaise,Lausanne,Switzerland,T-34,Hungary,HUN,T-81,Uruguay,URY,6,4,2,2,-2,1,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.5332284,6.624316654568854
99,WC-1954,1954 FIFA World Cup,M-1954-24,West Germany v Austria,semi-finals,not applicable,0,1,0,0,6/30/1954,18:00,S-176,St. Jakob Stadium,Basel,Switzerland,T-83,West Germany,DEU,T-05,Austria,AUT,7,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.5471,7.6158
100,WC-1954,1954 FIFA World Cup,M-1954-25,Austria v Uruguay,third-place match,not applicable,0,1,0,0,7/3/1954,17:00,S-181,hardturm stadium,ZÃÂÃÂ¼rich,Switzerland,T-05,Austria,AUT,T-81,Uruguay,URY,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",47.3914,8.5164
101,WC-1954,1954 FIFA World Cup,M-1954-26,West Germany v Hungary,final,not applicable,0,1,0,0,7/4/1954,17:00,S-177,Wankdorf Stadium,Bern,Switzerland,T-83,West Germany,DEU,T-34,Hungary,HUN,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,46.7985624,8.2319736,"46.7985624,8.2319736",46.9631042,7.464863780575693
102,WC-1958,1958 FIFA World Cup,M-1958-01,Sweden v Mexico,group stage,Group 3,1,0,0,0,6/8/1958,14:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-44,Mexico,MEX,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
103,WC-1958,1958 FIFA World Cup,M-1958-02,Argentina v West Germany,group stage,Group 1,1,0,0,0,6/8/1958,19:00,S-169,MalmÃÂ¶ Stadium,MalmÃÂÃÂ¶,Sweden,T-03,Argentina,ARG,T-83,West Germany,DEU,4,1,3,-2,2,0,0,0-0,0,0,away team win,0,1,0,59.6749712,14.5208584,"59.6749712,14.5208584",55.5998,13.0113
104,WC-1958,1958 FIFA World Cup,M-1958-03,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,6/8/1958,19:00,S-167,Ãrjans Vall,Halmstad,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3645,15.2015
105,WC-1958,1958 FIFA World Cup,M-1958-04,France v Paraguay,group stage,Group 2,1,0,0,0,6/8/1958,19:00,S-170,Idrottsparken,NorrkÃÂÃÂ¶ping,Sweden,T-28,France,FRA,T-53,Paraguay,PRY,10,7,3,4,-4,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",62.39409395,17.30114273745255
106,WC-1958,1958 FIFA World Cup,M-1958-05,Yugoslavia v Scotland,group stage,Group 2,1,0,0,0,6/8/1958,19:00,S-175,Arosvallen,VÃÂÃÂ¤sterÃÂÃÂ¥s,Sweden,T-84,Yugoslavia,YUG,T-62,Scotland,SCO,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",59.62040235,16.540613107933428
107,WC-1958,1958 FIFA World Cup,M-1958-06,Hungary v Wales,group stage,Group 3,1,0,0,0,6/8/1958,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-82,Wales,WAL,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",60.60782245,16.772614863774738
108,WC-1958,1958 FIFA World Cup,M-1958-07,Brazil v Austria,group stage,Group 4,1,0,0,0,6/8/1958,19:00,S-174,Rimnersvallen,Uddevalla,Sweden,T-09,Brazil,BRA,T-05,Austria,AUT,3,3,0,3,-3,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",58.357057600000005,11.94930568665371
109,WC-1958,1958 FIFA World Cup,M-1958-08,Soviet Union v England,group stage,Group 4,1,0,0,0,6/8/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
110,WC-1958,1958 FIFA World Cup,M-1958-09,Argentina v Northern Ireland,group stage,Group 1,1,0,0,0,6/11/1958,19:00,S-167,Ãrjans Vall,Halmstad,Sweden,T-03,Argentina,ARG,T-50,Northern Ireland,NIR,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3645,15.2015
111,WC-1958,1958 FIFA World Cup,M-1958-10,West Germany v Czechoslovakia,group stage,Group 1,1,0,0,0,6/11/1958,19:00,S-168,Olympia,Helsingborg,Sweden,T-83,West Germany,DEU,T-20,Czechoslovakia,CSK,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",47.0451022,-122.8950075
112,WC-1958,1958 FIFA World Cup,M-1958-11,Paraguay v Scotland,group stage,Group 2,1,0,0,0,6/11/1958,19:00,S-170,Idrottsparken,NorrkÃÂÃÂ¶ping,Sweden,T-53,Paraguay,PRY,T-62,Scotland,SCO,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",62.39409395,17.30114273745255
113,WC-1958,1958 FIFA World Cup,M-1958-12,Yugoslavia v France,group stage,Group 2,1,0,0,0,6/11/1958,19:00,S-175,Arosvallen,VÃÂÃÂ¤sterÃÂÃÂ¥s,Sweden,T-84,Yugoslavia,YUG,T-28,France,FRA,5,3,2,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.62040235,16.540613107933428
114,WC-1958,1958 FIFA World Cup,M-1958-13,Mexico v Wales,group stage,Group 3,1,0,0,0,6/11/1958,19:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-44,Mexico,MEX,T-82,Wales,WAL,2,1,1,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
115,WC-1958,1958 FIFA World Cup,M-1958-14,Brazil v England,group stage,Group 4,1,0,0,0,6/11/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-27,England,ENG,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
116,WC-1958,1958 FIFA World Cup,M-1958-15,Soviet Union v Austria,group stage,Group 4,1,0,0,0,6/11/1958,19:00,S-164,Ryavallen,BorÃÂÃÂ¥s,Sweden,T-70,Soviet Union,SUN,T-05,Austria,AUT,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.73570685,12.93492950494102
117,WC-1958,1958 FIFA World Cup,M-1958-16,Sweden v Hungary,group stage,Group 3,1,0,0,0,6/12/1958,19:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-34,Hungary,HUN,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
118,WC-1958,1958 FIFA World Cup,M-1958-17,Sweden v Wales,group stage,Group 3,1,0,0,0,6/15/1958,14:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-82,Wales,WAL,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
119,WC-1958,1958 FIFA World Cup,M-1958-18,Czechoslovakia v Argentina,group stage,Group 1,1,0,0,0,6/15/1958,19:00,S-168,Olympia,Helsingborg,Sweden,T-20,Czechoslovakia,CSK,T-03,Argentina,ARG,7,6,1,5,-5,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",47.0451022,-122.8950075
120,WC-1958,1958 FIFA World Cup,M-1958-19,West Germany v Northern Ireland,group stage,Group 1,1,0,0,0,6/15/1958,19:00,S-169,MalmÃÂ¶ Stadium,MalmÃÂÃÂ¶,Sweden,T-83,West Germany,DEU,T-50,Northern Ireland,NIR,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",55.5998,13.0113
121,WC-1958,1958 FIFA World Cup,M-1958-20,France v Scotland,group stage,Group 2,1,0,0,0,6/15/1958,19:00,S-171,Eyravallen,ÃÂÃÂrebro,Sweden,T-28,France,FRA,T-62,Scotland,SCO,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.6064,16.5234
122,WC-1958,1958 FIFA World Cup,M-1958-21,Paraguay v Yugoslavia,group stage,Group 2,1,0,0,0,6/15/1958,19:00,S-165,tunavallen,Eskilstuna,Sweden,T-53,Paraguay,PRY,T-84,Yugoslavia,YUG,6,3,3,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",59.3706685,16.495953064668214
123,WC-1958,1958 FIFA World Cup,M-1958-22,Hungary v Mexico,group stage,Group 3,1,0,0,0,6/15/1958,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-44,Mexico,MEX,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",60.60782245,16.772614863774738
124,WC-1958,1958 FIFA World Cup,M-1958-23,Brazil v Soviet Union,group stage,Group 4,1,0,0,0,6/15/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
125,WC-1958,1958 FIFA World Cup,M-1958-24,England v Austria,group stage,Group 4,1,0,0,0,6/15/1958,19:00,S-164,Ryavallen,BorÃÂÃÂ¥s,Sweden,T-27,England,ENG,T-05,Austria,AUT,4,2,2,0,0,0,0,0-0,0,0,draw,0,0,1,59.6749712,14.5208584,"59.6749712,14.5208584",57.73570685,12.93492950494102
126,WC-1958,1958 FIFA World Cup,M-1958-25,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,6/17/1958,19:00,S-169,MalmÃÂ¶ Stadium,MalmÃÂÃÂ¶,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,3,2,1,1,-1,1,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",55.5998,13.0113
127,WC-1958,1958 FIFA World Cup,M-1958-26,Wales v Hungary,group stage,Group 3,1,0,0,0,6/17/1958,19:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-82,Wales,WAL,T-34,Hungary,HUN,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
128,WC-1958,1958 FIFA World Cup,M-1958-27,Soviet Union v England,group stage,Group 4,1,0,0,0,6/17/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
129,WC-1958,1958 FIFA World Cup,M-1958-28,Brazil v Wales,quarter-finals,not applicable,0,1,0,0,6/19/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-82,Wales,WAL,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
130,WC-1958,1958 FIFA World Cup,M-1958-29,France v Northern Ireland,quarter-finals,not applicable,0,1,0,0,6/19/1958,19:00,S-170,Idrottsparken,NorrkÃÂÃÂ¶ping,Sweden,T-28,France,FRA,T-50,Northern Ireland,NIR,4,4,0,4,-4,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",62.39409395,17.30114273745255
131,WC-1958,1958 FIFA World Cup,M-1958-30,Sweden v Soviet Union,quarter-finals,not applicable,0,1,0,0,6/19/1958,19:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-70,Soviet Union,SUN,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
132,WC-1958,1958 FIFA World Cup,M-1958-31,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,6/19/1958,19:00,S-169,MalmÃÂ¶ Stadium,MalmÃÂÃÂ¶,Sweden,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",55.5998,13.0113
133,WC-1958,1958 FIFA World Cup,M-1958-32,Brazil v France,semi-finals,not applicable,0,1,0,0,6/24/1958,19:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-28,France,FRA,7,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
134,WC-1958,1958 FIFA World Cup,M-1958-33,Sweden v West Germany,semi-finals,not applicable,0,1,0,0,6/24/1958,19:00,S-166,Ullevi,Gothenburg,Sweden,T-72,Sweden,SWE,T-83,West Germany,DEU,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
135,WC-1958,1958 FIFA World Cup,M-1958-34,France v West Germany,third-place match,not applicable,0,1,0,0,6/28/1958,17:00,S-166,Ullevi,Gothenburg,Sweden,T-28,France,FRA,T-83,West Germany,DEU,9,6,3,3,-3,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",57.7059197,11.987327604489156
136,WC-1958,1958 FIFA World Cup,M-1958-35,Brazil v Sweden,final,not applicable,0,1,0,0,6/29/1958,15:00,S-173,RÃÂ¥sunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-72,Sweden,SWE,7,5,2,3,-3,0,0,0-0,0,0,home team win,1,0,0,59.6749712,14.5208584,"59.6749712,14.5208584",59.3729,18.0014
137,WC-1962,1962 FIFA World Cup,M-1962-01,Uruguay v Colombia,group stage,Group 1,1,0,0,0,5/30/1962,15:00,S-024,Carlos Dittborn Stadium,Arica,Chile,T-81,Uruguay,URY,T-15,Colombia,COL,3,2,1,1,-1,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",-18.48746035,-70.29912059208368
138,WC-1962,1962 FIFA World Cup,M-1962-02,Chile v Switzerland,group stage,Group 2,1,0,0,0,5/30/1962,15:00,S-026,National Stadium,Santiago,Chile,T-13,Chile,CHL,T-73,Switzerland,CHE,4,3,1,2,-2,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",1.30449095,103.87434371851724
139,WC-1962,1962 FIFA World Cup,M-1962-03,Brazil v Mexico,group stage,Group 3,1,0,0,0,5/30/1962,15:00,S-027,Sausalito Stadium,ViÃÂÃÂ±a del Mar,Chile,T-09,Brazil,BRA,T-44,Mexico,MEX,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",-33.0144473,-71.53414452791412
140,WC-1962,1962 FIFA World Cup,M-1962-04,Argentina v Bulgaria,group stage,Group 4,1,0,0,0,5/30/1962,15:00,S-025,El Teniente Stadium,Rancagua,Chile,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",-34.17780955,-70.73754784701264
141,WC-1962,1962 FIFA World Cup,M-1962-05,Soviet Union v Yugoslavia,group stage,Group 1,1,0,0,0,5/31/1962,15:00,S-024,Carlos Dittborn Stadium,Arica,Chile,T-70,Soviet Union,SUN,T-84,Yugoslavia,YUG,2,2,0,2,-2,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",-18.48746035,-70.29912059208368
142,WC-1962,1962 FIFA World Cup,M-1962-06,West Germany v Italy,group stage,Group 2,1,0,0,0,5/31/1962,15:00,S-026,National Stadium,Santiago,Chile,T-83,West Germany,DEU,T-39,Italy,ITA,0,0,0,0,0,0,0,0-0,0,0,draw,0,0,1,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",1.30449095,103.87434371851724
143,WC-1962,1962 FIFA World Cup,M-1962-07,Czechoslovakia v Spain,group stage,Group 3,1,0,0,0,5/31/1962,15:00,S-027,Sausalito Stadium,ViÃÂÃÂ±a del Mar,Chile,T-20,Czechoslovakia,CSK,T-71,Spain,ESP,1,1,0,1,-1,0,0,0-0,0,0,home team win,1,0,0,-31.7613365,-71.3187697,"-31.7613365,-71.3187697",-33.0144473,-71.53414452791412
